order_id,user_id,order_date,order_status,pay_amount,order_month
o301514,u104666,2024-09-19,completed,541.88,2024-09
o301515,u117618,2023-11-17,completed,641.58,2023-11
o301516,u102808,2024-05-11,completed,2381.67,2024-05
o301517,u119717,2024-05-01,completed,7010.45,2024-05
o301518,u118689,2023-02-20,completed,2304.97,2023-02
o301519,u118806,2024-12-28,completed,78640.32,2024-12
o301520,u117580,2024-11-16,completed,1039.39,2024-11
o301521,u100881,2024-08-28,completed,5440.62,2024-08
o301522,u111227,2024-01-31,completed,294.15,2024-01
o301523,u104259,2024-12-08,completed,164.13,2024-12
o301524,u115248,2024-10-28,completed,1777.12,2024-10
o301525,u113922,2023-07-08,completed,2020.59,2023-07
o301526,u116533,2024-08-14,completed,1176.67,2024-08
o301527,u102420,2023-12-01,completed,746.51,2023-12
o301528,u118440,2024-11-06,completed,33.76,2024-11
o301529,u101908,2024-05-01,completed,533.15,2024-05
o301530,u107169,2023-11-20,completed,263.87,2023-11
o301531,u104086,2024-12-26,completed,2232.85,2024-12
o301532,u108773,2024-12-25,completed,7495.12,2024-12
o301533,u109060,2024-12-07,shipped,73.2,2024-12
o301534,u100428,2023-05-14,refunded,0.0,2023-05
o301535,u117994,2024-11-17,shipped,1902.96,2024-11
o301536,u114011,2023-04-24,completed,556.29,2023-04
o301537,u108405,2023-05-25,completed,1003.06,2023-05
o301538,u116004,2023-08-07,completed,2677.8,2023-08
o301539,u117432,2024-10-21,completed,275.82,2024-10
o301540,u113128,2024-03-29,completed,388.71,2024-03
o301541,u109334,2024-12-13,completed,5482.23,2024-12
o301542,u117463,2024-11-13,completed,3330.57,2024-11
o301543,u109872,2024-11-21,refunded,0.0,2024-11
o301544,u101806,2024-12-27,completed,981.96,2024-12
o301545,u107362,2024-09-01,cancelled,2391.85,2024-09
o301546,u113084,2024-12-15,completed,2375.15,2024-12
o301547,u115935,2023-11-23,completed,399.55,2023-11
o301548,u108604,2024-12-26,completed,6011.41,2024-12
o301549,u117746,2024-12-28,completed,1245.63,2024-12
o301550,u108871,2024-04-03,completed,10029.86,2024-04
o301551,u102212,2024-02-10,shipped,1909.82,2024-02
o301552,u111589,2024-01-06,completed,154.51,2024-01
o301553,u103529,2024-06-17,refunded,0.0,2024-06
o301554,u114152,2024-10-08,completed,464.97,2024-10
o301555,u114953,2024-07-06,completed,4957.21,2024-07
o301556,u106566,2024-07-21,completed,452.07,2024-07
o301557,u113588,2023-03-27,completed,126.32,2023-03
o301558,u109627,2024-12-23,cancelled,2435.03,2024-12
o301559,u104926,2023-08-21,completed,635.74,2023-08
o301560,u118067,2024-11-04,completed,7609.27,2024-11
o301561,u114256,2024-01-11,completed,1499.28,2024-01
o301562,u117248,2024-06-08,completed,770.24,2024-06
o301563,u119134,2023-01-11,completed,7364.14,2023-01
o301564,u110799,2024-12-06,completed,1808.85,2024-12
o301565,u105728,2024-12-29,cancelled,642.21,2024-12
o301566,u118227,2023-06-19,cancelled,2854.85,2023-06
o301567,u113659,2023-09-11,completed,75.09,2023-09
o301568,u108429,2023-04-12,completed,3376.29,2023-04
o301569,u104515,2023-04-21,completed,1691.22,2023-04
o301570,u113844,2024-08-04,shipped,7018.98,2024-08
o301571,u111461,2023-08-08,completed,318.94,2023-08
o301572,u103290,2023-10-15,completed,762.94,2023-10
o301573,u101699,2024-05-25,completed,197.36,2024-05
o301574,u109792,2024-06-17,completed,2274.56,2024-06
o301575,u102501,2023-12-26,shipped,165.54,2023-12
o301576,u106231,2024-12-30,completed,1696.23,2024-12
o301577,u104176,2023-06-06,completed,1870.7,2023-06
o301578,u105282,2023-09-10,completed,1243.16,2023-09
o301579,u112228,2024-05-07,completed,2513.58,2024-05
o301580,u111080,2023-12-29,completed,5039.55,2023-12
o301581,u106057,2024-12-10,completed,645.42,2024-12
o301582,u108071,2023-08-24,shipped,648.96,2023-08
o301583,u111729,2024-11-01,shipped,1069.89,2024-11
o301584,u110044,2023-06-22,completed,1071.93,2023-06
o301585,u101720,2023-12-05,completed,671.78,2023-12
o301586,u117837,2024-11-11,completed,1925.21,2024-11
o301587,u117193,2023-05-05,refunded,0.0,2023-05
o301588,u103443,2024-12-24,completed,466.97,2024-12
o301589,u117593,2024-01-29,shipped,830.76,2024-01
o301590,u118771,2024-02-11,completed,5658.43,2024-02
o301591,u116376,2023-10-30,completed,191.46,2023-10
o301592,u110294,2024-12-18,completed,1519.65,2024-12
o301593,u108720,2024-09-27,completed,844.99,2024-09
o301594,u105119,2023-03-05,pending,2936.16,2023-03
o301595,u118369,2024-12-25,completed,1741.58,2024-12
o301596,u112581,2024-12-27,completed,2584.3,2024-12
o301597,u109842,2024-08-05,completed,1060.89,2024-08
o301598,u114781,2024-01-23,completed,52.5,2024-01
o301599,u112543,2023-08-04,completed,459.14,2023-08
o301600,u119971,2023-11-28,completed,655.58,2023-11
o301601,u115033,2024-12-19,cancelled,585.54,2024-12
o301602,u101489,2023-09-28,shipped,390.96,2023-09
o301603,u110377,2023-07-21,completed,318.48,2023-07
o301604,u115582,2024-02-04,completed,576.48,2024-02
o301605,u118050,2024-01-09,completed,387.32,2024-01
o301606,u117955,2024-11-11,completed,393.65,2024-11
o301607,u101723,2024-03-29,completed,1305.34,2024-03
o301608,u105329,2023-09-24,completed,5708.78,2023-09
o301609,u112866,2023-07-15,completed,880.74,2023-07
o301610,u102315,2024-06-28,completed,7408.52,2024-06
o301611,u102442,2024-12-28,completed,1415.5,2024-12
o301612,u115288,2024-04-24,completed,471.72,2024-04
o301613,u118156,2023-02-22,completed,15381.01,2023-02
o301614,u106062,2023-12-11,completed,6133.54,2023-12
o301615,u115252,2024-02-05,completed,789.51,2024-02
o301616,u109134,2024-09-16,completed,1151.97,2024-09
o301617,u106720,2024-12-18,completed,233.4,2024-12
o301618,u107046,2024-12-30,completed,1063.23,2024-12
o301619,u116781,2023-10-30,completed,1236.73,2023-10
o301620,u111891,2024-12-15,completed,188.36,2024-12
o301621,u101701,2023-05-13,completed,2586.3,2023-05
o301622,u117181,2024-08-13,cancelled,11660.83,2024-08
o301623,u115097,2024-02-22,completed,3815.52,2024-02
o301624,u111809,2023-06-17,completed,157.2,2023-06
o301625,u102261,2023-09-14,completed,6403.89,2023-09
o301626,u116274,2023-12-06,completed,6079.44,2023-12
o301627,u104364,2024-11-02,completed,2495.76,2024-11
o301628,u102639,2024-12-30,completed,1330.43,2024-12
o301629,u114891,2023-02-15,completed,7854.68,2023-02
o301630,u116616,2024-12-01,refunded,0.0,2024-12
o301631,u118938,2024-07-09,completed,1662.87,2024-07
o301632,u117255,2023-06-09,completed,1230.33,2023-06
o301633,u105712,2023-10-27,cancelled,133.52,2023-10
o301634,u109198,2024-05-04,completed,155.58,2024-05
o301635,u118770,2024-11-05,completed,2063.26,2024-11
o301636,u105737,2023-11-06,refunded,0.0,2023-11
o301637,u106457,2024-09-27,completed,1331.89,2024-09
o301638,u104219,2023-12-11,completed,1341.64,2023-12
o301639,u110659,2024-12-08,completed,363.65,2024-12
o301640,u111236,2024-01-14,completed,7259.33,2024-01
o301641,u119602,2024-12-07,completed,9110.72,2024-12
o301642,u113419,2024-01-30,completed,197.31,2024-01
o301643,u113274,2024-08-04,completed,1505.5,2024-08
o301644,u114116,2024-11-29,completed,59.3,2024-11
o301645,u113888,2023-05-14,completed,369.93,2023-05
o301646,u109572,2023-08-12,refunded,0.0,2023-08
o301647,u115410,2024-12-29,refunded,0.0,2024-12
o301648,u116793,2023-08-29,shipped,831.72,2023-08
o301649,u107718,2024-12-23,completed,446.0,2024-12
o301650,u116770,2024-07-11,completed,3945.96,2024-07
o301651,u119607,2023-05-30,shipped,1162.92,2023-05
o301652,u111091,2024-06-14,completed,268.5,2024-06
o301653,u110034,2024-08-11,completed,409.71,2024-08
o301654,u114265,2023-07-28,shipped,836.51,2023-07
o301655,u107931,2024-11-20,completed,1383.46,2024-11
o301656,u109678,2023-06-10,completed,1191.74,2023-06
o301657,u102835,2023-05-23,completed,362.35,2023-05
o301658,u101722,2024-08-20,completed,14788.82,2024-08
o301659,u117969,2024-12-10,completed,1149.94,2024-12
o301660,u107219,2024-09-13,completed,8018.95,2024-09
o301661,u115433,2023-03-08,shipped,149.94,2023-03
o301662,u113173,2024-05-13,completed,214.87,2024-05
o301663,u112090,2024-11-04,completed,6241.74,2024-11
o301664,u114057,2023-12-01,completed,675.74,2023-12
o301665,u119165,2024-10-24,shipped,721.6,2024-10
o301666,u114264,2024-04-06,completed,577.26,2024-04
o301667,u107838,2024-12-30,completed,4148.71,2024-12
o301668,u109707,2024-06-19,completed,3441.35,2024-06
o301669,u105075,2024-12-14,completed,544.07,2024-12
o301670,u111779,2024-02-25,completed,1339.75,2024-02
o301671,u112691,2024-11-11,completed,5041.84,2024-11
o301672,u102120,2024-02-03,completed,640.64,2024-02
o301673,u104907,2023-12-23,completed,729.23,2023-12
o301674,u101817,2023-08-22,completed,2174.55,2023-08
o301675,u101266,2024-09-27,shipped,2400.83,2024-09
o301676,u106362,2024-06-15,completed,1066.02,2024-06
o301677,u100934,2024-03-07,completed,583.21,2024-03
o301678,u105667,2023-03-20,completed,1332.26,2023-03
o301679,u112452,2024-10-07,shipped,7569.24,2024-10
o301680,u102211,2024-10-19,completed,5793.32,2024-10
o301681,u119188,2024-01-28,completed,2164.68,2024-01
o301682,u117000,2024-10-07,completed,1061.83,2024-10
o301683,u108146,2024-12-20,completed,9490.96,2024-12
o301684,u114117,2024-02-24,completed,3794.09,2024-02
o301685,u102254,2024-11-03,completed,617.68,2024-11
o301686,u108244,2024-12-13,refunded,0.0,2024-12
o301687,u116010,2024-05-14,refunded,0.0,2024-05
o301688,u111029,2023-07-27,completed,595.08,2023-07
o301689,u116627,2023-02-26,completed,5731.99,2023-02
o301690,u115447,2024-11-11,completed,1661.88,2024-11
o301691,u105401,2024-07-17,shipped,527.36,2024-07
o301692,u100004,2023-08-23,completed,924.22,2023-08
o301693,u117075,2023-01-18,completed,2826.1,2023-01
o301694,u108705,2024-05-05,completed,237.9,2024-05
o301695,u104920,2024-05-07,completed,762.68,2024-05
o301696,u116373,2024-12-30,shipped,2819.73,2024-12
o301697,u114374,2023-07-09,refunded,0.0,2023-07
o301698,u117435,2023-09-04,completed,2480.16,2023-09
o301699,u113994,2024-12-29,completed,1890.2,2024-12
o301700,u114760,2023-05-10,completed,788.85,2023-05
o301701,u105319,2024-12-06,completed,1053.59,2024-12
o301702,u118080,2024-12-09,shipped,2537.37,2024-12
o301703,u119218,2023-10-14,completed,583.92,2023-10
o301704,u110459,2024-03-08,completed,1033.46,2024-03
o301705,u119186,2024-12-25,completed,810.88,2024-12
o301706,u106244,2024-09-25,completed,1442.63,2024-09
o301707,u103403,2024-12-12,completed,2128.29,2024-12
o301708,u105446,2024-12-07,shipped,690.1,2024-12
o301709,u106368,2024-07-12,completed,788.17,2024-07
o301710,u115445,2023-04-01,completed,1590.66,2023-04
o301711,u100990,2024-07-28,shipped,3686.76,2024-07
o301712,u102676,2023-02-09,completed,2320.48,2023-02
o301713,u110136,2024-02-04,completed,11205.98,2024-02
o301714,u105398,2023-06-24,completed,1403.44,2023-06
o301715,u109693,2024-04-29,completed,1922.58,2024-04
o301716,u102979,2023-05-10,completed,7132.04,2023-05
o301717,u101192,2024-04-13,completed,602.49,2024-04
o301718,u118574,2023-02-18,completed,16611.58,2023-02
o301719,u118482,2024-01-25,completed,548.39,2024-01
o301720,u117523,2024-04-10,completed,643.44,2024-04
o301721,u104286,2023-10-08,pending,1199.22,2023-10
o301722,u106918,2024-12-29,completed,671.58,2024-12
o301723,u105242,2023-12-29,completed,7967.0,2023-12
o301724,u115126,2024-09-10,completed,334.92,2024-09
o301725,u110266,2023-12-17,completed,10470.11,2023-12
o301726,u102468,2024-11-30,cancelled,5768.91,2024-11
o301727,u103062,2024-10-19,completed,929.32,2024-10
o301728,u109756,2024-11-27,completed,1410.24,2024-11
o301729,u115184,2023-08-07,completed,96.08,2023-08
o301730,u115814,2024-02-27,completed,3219.47,2024-02
o301731,u101840,2023-09-23,completed,478.35,2023-09
o301732,u110819,2024-10-28,completed,1320.29,2024-10
o301733,u108684,2024-10-16,completed,118.65,2024-10
o301734,u111362,2024-12-30,completed,2730.14,2024-12
o301735,u109233,2024-12-24,completed,2750.38,2024-12
o301736,u112839,2024-12-28,completed,49.74,2024-12
o301737,u113764,2024-08-23,completed,10366.57,2024-08
o301738,u102566,2023-07-20,completed,434.88,2023-07
o301739,u118858,2024-12-27,completed,283.28,2024-12
o301740,u106834,2024-12-19,completed,523.22,2024-12
o301741,u115445,2024-04-24,completed,3320.56,2024-04
o301742,u102795,2024-08-07,shipped,789.3,2024-08
o301743,u110230,2023-05-17,completed,738.16,2023-05
o301744,u119243,2024-03-16,completed,8186.26,2024-03
o301745,u111481,2024-12-02,completed,6041.31,2024-12
o301746,u115450,2024-12-30,completed,3681.73,2024-12
o301747,u117664,2024-06-20,pending,3009.32,2024-06
o301748,u104492,2023-12-22,completed,516.28,2023-12
o301749,u100905,2024-11-23,completed,3129.8,2024-11
o301750,u104246,2024-12-15,completed,2386.15,2024-12
o301751,u107547,2024-09-25,completed,474.32,2024-09
o301752,u112558,2024-06-18,completed,5067.61,2024-06
o301753,u104208,2024-12-22,completed,3365.03,2024-12
o301754,u114239,2024-10-15,completed,1932.41,2024-10
o301755,u107641,2023-01-02,completed,208.58,2023-01
o301756,u107055,2024-12-30,completed,9367.94,2024-12
o301757,u106754,2024-11-01,completed,254.73,2024-11
o301758,u109935,2024-06-18,completed,994.35,2024-06
o301759,u109102,2023-01-23,completed,1533.64,2023-01
o301760,u101878,2023-03-06,completed,1137.97,2023-03
o301761,u106498,2024-12-30,completed,497.81,2024-12
o301762,u101670,2024-11-30,completed,1416.05,2024-11
o301763,u110631,2023-05-15,completed,284.88,2023-05
o301764,u118173,2024-11-14,completed,471.46,2024-11
o301765,u119571,2023-08-19,completed,882.14,2023-08
o301766,u118396,2024-04-01,completed,14922.37,2024-04
o301767,u100168,2024-07-05,completed,1513.72,2024-07
o301768,u102284,2024-12-24,completed,25111.47,2024-12
o301769,u111408,2023-03-15,completed,6065.95,2023-03
o301770,u103884,2023-07-02,completed,1426.74,2023-07
o301771,u103041,2024-11-23,completed,6407.76,2024-11
o301772,u112252,2024-12-30,completed,1216.69,2024-12
o301773,u118748,2024-11-24,completed,2712.42,2024-11
o301774,u119956,2024-11-24,completed,813.18,2024-11
o301775,u110246,2024-07-22,completed,2369.12,2024-07
o301776,u119789,2024-02-21,completed,320.0,2024-02
o301777,u118339,2023-07-11,refunded,0.0,2023-07
o301778,u110127,2023-08-30,completed,33.36,2023-08
o301779,u108615,2024-05-18,completed,1369.82,2024-05
o301780,u115814,2024-12-30,completed,3056.65,2024-12
o301781,u111449,2024-09-09,refunded,0.0,2024-09
o301782,u105546,2024-12-17,completed,64.02,2024-12
o301783,u112741,2023-11-10,completed,781.55,2023-11
o301784,u113824,2024-04-05,completed,1250.95,2024-04
o301785,u114118,2024-11-08,completed,1174.07,2024-11
o301786,u101925,2023-04-07,completed,136.88,2023-04
o301787,u101545,2023-12-13,completed,800.0,2023-12
o301788,u116395,2024-08-14,completed,234.24,2024-08
o301789,u113343,2024-10-26,completed,2046.41,2024-10
o301790,u110820,2024-05-12,refunded,0.0,2024-05
o301791,u109601,2024-12-17,completed,453.35,2024-12
o301792,u111304,2024-08-26,refunded,0.0,2024-08
o301793,u109513,2024-10-03,completed,115.62,2024-10
o301794,u110629,2023-12-08,completed,251.24,2023-12
o301795,u109369,2024-02-05,completed,738.85,2024-02
o301796,u111737,2023-02-27,completed,2349.2,2023-02
o301797,u115064,2023-04-16,completed,654.61,2023-04
o301798,u106934,2024-12-30,completed,636.29,2024-12
o301799,u104517,2024-08-05,completed,571.75,2024-08
o301800,u104368,2023-06-16,completed,663.38,2023-06
o301801,u115033,2024-01-19,shipped,3539.76,2024-01
o301802,u106066,2024-09-24,completed,1896.83,2024-09
o301803,u105199,2024-12-16,refunded,0.0,2024-12
o301804,u100216,2023-04-03,completed,6528.27,2023-04
o301805,u115647,2024-05-27,completed,1211.95,2024-05
o301806,u101767,2023-04-07,completed,10244.15,2023-04
o301807,u101810,2024-06-02,shipped,44.17,2024-06
o301808,u105613,2024-11-04,shipped,1916.72,2024-11
o301809,u119387,2024-11-23,shipped,282.06,2024-11
o301810,u113906,2023-12-12,completed,113.87,2023-12
o301811,u104746,2023-12-05,completed,307.68,2023-12
o301812,u115189,2024-12-30,completed,2223.88,2024-12
o301813,u113011,2023-06-10,completed,390.48,2023-06
o301814,u101516,2024-09-30,completed,179.28,2024-09
o301815,u112202,2024-11-10,completed,1697.24,2024-11
o301816,u108814,2024-11-23,cancelled,5727.88,2024-11
o301817,u104741,2024-10-10,shipped,1799.56,2024-10
o301818,u110600,2024-04-25,completed,412.06,2024-04
o301819,u106204,2023-06-12,refunded,0.0,2023-06
o301820,u111026,2024-08-18,completed,9929.79,2024-08
o301821,u117658,2024-08-29,completed,1258.7,2024-08
o301822,u119743,2024-10-03,shipped,3018.52,2024-10
o301823,u115572,2024-12-27,shipped,1663.12,2024-12
o301824,u104638,2024-05-15,completed,4258.87,2024-05
o301825,u117252,2024-12-29,pending,1875.19,2024-12
o301826,u100108,2023-10-08,completed,1368.56,2023-10
o301827,u117570,2023-11-21,completed,1092.28,2023-11
o301828,u103897,2023-06-22,completed,4194.24,2023-06
o301829,u114961,2023-04-16,completed,3849.23,2023-04
o301830,u115504,2024-06-04,cancelled,1103.6,2024-06
o301831,u106713,2024-09-24,completed,748.07,2024-09
o301832,u103373,2024-04-05,completed,1126.54,2024-04
o301833,u105532,2024-08-06,completed,7425.99,2024-08
o301834,u113914,2024-04-13,cancelled,2324.11,2024-04
o301835,u113162,2023-03-06,completed,3833.52,2023-03
o301836,u112148,2023-08-21,completed,410.59,2023-08
o301837,u107235,2023-12-05,completed,7225.72,2023-12
o301838,u101983,2024-09-24,shipped,1047.46,2024-09
o301839,u112554,2024-12-17,completed,1223.16,2024-12
o301840,u119808,2023-08-30,completed,4280.09,2023-08
o301841,u119258,2023-10-20,completed,127.12,2023-10
o301842,u101617,2024-11-01,completed,7485.86,2024-11
o301843,u112129,2024-12-29,completed,2456.92,2024-12
o301844,u115375,2024-02-29,shipped,914.95,2024-02
o301845,u106021,2024-01-28,refunded,0.0,2024-01
o301846,u119598,2024-03-08,completed,1385.27,2024-03
o301847,u118545,2023-08-16,shipped,11977.06,2023-08
o301848,u105933,2024-06-25,shipped,1067.76,2024-06
o301849,u117799,2024-07-31,completed,493.34,2024-07
o301850,u118058,2023-07-31,completed,455.64,2023-07
o301851,u107065,2023-10-18,completed,1073.84,2023-10
o301852,u113123,2023-09-23,completed,6722.0,2023-09
o301853,u105974,2024-09-08,completed,3722.97,2024-09
o301854,u115437,2024-10-31,completed,1033.37,2024-10
o301855,u101318,2024-01-14,completed,3399.33,2024-01
o301856,u112282,2024-11-20,completed,2418.7,2024-11
o301857,u117234,2024-12-24,completed,1740.44,2024-12
o301858,u104726,2024-07-14,completed,232.0,2024-07
o301859,u102425,2024-12-25,completed,492.46,2024-12
o301860,u119952,2024-09-20,completed,565.97,2024-09
o301861,u118655,2023-09-15,completed,172.98,2023-09
o301862,u100210,2023-11-23,completed,15738.66,2023-11
o301863,u105887,2024-08-30,pending,138.06,2024-08
o301864,u108664,2023-10-19,completed,1480.18,2023-10
o301865,u107805,2023-01-06,completed,3285.36,2023-01
o301866,u104145,2023-11-27,completed,1788.75,2023-11
o301867,u114643,2023-03-15,completed,655.98,2023-03
o301868,u107217,2024-12-23,completed,190.0,2024-12
o301869,u104534,2024-10-20,completed,2109.25,2024-10
o301870,u113876,2023-02-12,completed,830.76,2023-02
o301871,u104620,2023-03-10,completed,3328.4,2023-03
o301872,u117080,2023-02-11,completed,1288.5,2023-02
o301873,u117768,2024-11-30,completed,568.67,2024-11
o301874,u114771,2024-11-27,completed,2698.15,2024-11
